FileName,Label,FileContent
ImplementationModel.java,impl-model,"['util', 'array', 'list', 'util', 'hash', 'map', 'util', 'hash', 'set', 'util', 'list', 'util', 'map', 'util', 'set', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'event', 'build', 'event', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'event', 'build', 'event', 'listen', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'event', 'iimplement', 'chang', 'listen', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'event', 'xrefer', 'chang', 'delta', 'event', 'se', 'kau', 'cs', 'jittac', 'model', 'map', 'ijittac', 'project', 'se', 'kau', 'cs', 'jittac', 'model', 'map', 'ijittac', 'resourc', 'se', 'kau', 'cs', 'jittac', 'model', 'map', 'imapp', 'element', 'se', 'kau', 'cs', 'jittac', 'model', 'im']"
ImplementationModelBuilder.java,impl-model,"['se', 'kau', 'cs', 'jittac', 'model', 'im']"
ImplementationModelFactory.java,impl-model,"['se', 'kau', 'cs', 'jittac', 'model', 'im']"
ImplementationModelFactoryRegistry.java,impl-model,"['util', 'hash', 'map', 'se', 'kau', 'cs', 'jittac', 'model', 'im']"
ImplementationModelPartition.java,impl-model,"['util', 'array', 'list', 'util', 'hash', 'map', 'util', 'hash', 'set', 'util', 'list', 'util', 'map', 'util', 'set', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'event', 'build', 'end', 'event', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'event', 'build', 'start', 'event', 'se', 'kau', 'cs', 'jittac', 'model', 'map', 'ijittac', 'resourc', 'se', 'kau', 'cs', 'jittac', 'model', 'im']"
ImplementationModelPartitionType.java,impl-model,"['se', 'kau', 'cs', 'jittac', 'model', 'im']"
ImplementationModelReader.java,impl-model,"['io', 'buffer', 'reader', 'io', 'ioexcept', 'io', 'input', 'stream', 'io', 'input', 'stream', 'reader', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'iimplement', 'model', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'ixrefer', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'implement', 'model', 'factori', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'implement', 'model', 'factori', 'registri', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'implement', 'model', 'partit', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'io']"
ImplementationModelWriter.java,impl-model,"['io', 'ioexcept', 'io', 'output', 'stream', 'io', 'output', 'stream', 'writer', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'iimplement', 'model', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'iimplement', 'model', 'element', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'ixrefer', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'implement', 'model', 'factori', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'implement', 'model', 'factori', 'registri', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'implement', 'model', 'partit', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'io']"
ItemCreationModel.java,eclipse-ui,"['javafx', 'bean', 'properti', 'object', 'properti', 'javafx', 'bean', 'properti', 'simpl', 'object', 'properti', 'se', 'kau', 'cs', 'jittac', 'eclips', 'ui', 'part', 'compon', 'part', 'se', 'kau', 'cs', 'jittac', 'eclipse', 'ui', 'models']"
JDTImplementationModelFactory.java,jdt-build,"['org', 'eclips', 'jdt', 'core', 'ijava', 'element', 'org', 'eclips', 'jdt', 'core', 'java', 'core', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'iimplement', 'model', 'element', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'ixrefer', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'ixrefer', 'type', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'implement', 'model', 'factori', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'implement', 'model', 'factori', 'registri', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'implement', 'model', 'partit', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'implement', 'model', 'partit', 'type', 'se', 'kau', 'cs', 'jittac', 'eclipse', 'builders', 'jdt']"
JDTJavaImplementationModelPartitionType.java,jdt-build,"['se', 'kau', 'cs', 'jittac', 'model', 'im', 'implement', 'model', 'partit', 'type', 'se', 'kau', 'cs', 'jittac', 'eclipse', 'builders', 'jdt']"
JDTJavaModelElement.java,jdt-build,"['org', 'eclips', 'jdt', 'core', 'ifield', 'org', 'eclips', 'jdt', 'core', 'iimport', 'declar', 'org', 'eclips', 'jdt', 'core', 'ijava', 'element', 'org', 'eclips', 'jdt', 'core', 'imemb', 'org', 'eclips', 'jdt', 'core', 'imethod', 'org', 'eclips', 'jdt', 'core', 'ityp', 'org', 'eclips', 'jdt', 'core', 'java', 'core', 'org', 'eclips', 'jdt', 'core', 'java', 'model', 'except', 'org', 'eclips', 'jdt', 'core', 'signatur', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'iimplement', 'model', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'iimplement', 'model', 'element', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'ixrefer', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'implement', 'model', 'partit', 'se', 'kau', 'cs', 'jittac', 'model', 'map', 'ijittac', 'project', 'se', 'kau', 'cs', 'jittac', 'model', 'map', 'ijittac', 'resourc', 'se', 'kau', 'cs', 'jittac', 'model', 'map', 'ijittac', 'resourc', 'factori', 'se', 'kau', 'cs', 'jittac', 'model', 'map', 'eclips', 'eclips', 'jittac', 'project', 'se', 'kau', 'cs', 'jittac', 'model', 'map', 'eclips', 'eclips', 'jittac', 'resourc', 'se', 'kau', 'cs', 'jittac', 'model', 'map', 'eclips', 'eclips', 'jittac', 'resourc', 'factori', 'se', 'kau', 'cs', 'jittac', 'eclipse', 'builders', 'jdt']"
JDTJavaReference.java,jdt-build,"['org', 'eclips', 'jdt', 'core', 'ijava', 'element', 'org', 'eclips', 'jdt', 'core', 'dom', 'astnod', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'iimplement', 'model', 'element', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'ixrefer', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'ixrefer', 'type', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'implement', 'model', 'partit', 'se', 'kau', 'cs', 'jittac', 'model', 'map', 'ijittac', 'resourc', 'se', 'kau', 'cs', 'jittac', 'eclipse', 'builders', 'jdt']"
JDTJavaReferenceCodeInformation.java,jdt-build,"['org', 'eclips', 'jdt', 'core', 'dom', 'astnod', 'org', 'eclips', 'jdt', 'core', 'dom', 'compil', 'unit', 'se', 'kau', 'cs', 'jittac', 'eclipse', 'builders', 'jdt']"
JavaASTHandler.java,jdt-build,"['com', 'googl', 'common', 'base', 'precondit', 'check', 'not', 'null', 'text', 'messag', 'format', 'util', 'list', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'iimplement', 'model', 'se', 'kau', 'cs', 'jittac', 'model', 'map', 'eclips', 'eclips', 'jittac', 'project', 'org', 'eclips', 'core', 'runtim', 'iprogress', 'monitor', 'org', 'eclips', 'jdt', 'core', 'icompil', 'unit', 'org', 'eclips', 'jdt', 'core', 'dom', 'astrequestor', 'org', 'eclips', 'jdt', 'core', 'dom', 'comment', 'org', 'eclips', 'jdt', 'core', 'dom', 'compil', 'unit', 'org', 'eclips', 'jdt', 'core', 'dom', 'line', 'comment', 'se', 'kau', 'cs', 'jittac', 'eclipse', 'builders', 'jdt']"
JavaASTProcessorSH.java,jdt-build,"['org', 'eclips', 'jdt', 'core', 'ijava', 'element', 'packag', 'fragment', 'root', 'org', 'eclips', 'jdt', 'core', 'ipackag', 'fragment', 'root', 'k', 'binari', 'util', 'array', 'util', 'iter', 'util', 'set', 'util', 'stack', 'org', 'eclips', 'core', 'resourc', 'iresourc', 'org', 'eclips', 'jdt', 'core', 'icompil', 'unit', 'org', 'eclips', 'jdt', 'core', 'ijava', 'element', 'org', 'eclips', 'jdt', 'core', 'ipackag', 'fragment', 'root', 'org', 'eclips', 'jdt', 'core', 'java', 'model', 'except', 'org', 'eclips', 'jdt', 'core', 'dom', 'astnod', 'org', 'eclips', 'jdt', 'core', 'dom', 'astvisitor', 'org', 'eclips', 'jdt', 'core', 'dom', 'anonym', 'class', 'declar', 'org', 'eclips', 'jdt', 'core', 'dom', 'array', 'access', 'org', 'eclips', 'jdt', 'core', 'dom', 'assign', 'org', 'eclips', 'jdt', 'core', 'dom', 'class', 'instanc', 'creation', 'org', 'eclips', 'jdt', 'core', 'dom', 'compil', 'unit', 'org', 'eclips', 'jdt', 'core', 'dom', 'express', 'org', 'eclips', 'jdt', 'core', 'dom', 'field', 'access', 'org', 'eclips', 'jdt', 'core', 'dom', 'field', 'declar', 'org', 'eclips', 'jdt', 'core', 'dom', 'ibind', 'org', 'eclips', 'jdt', 'core', 'dom', 'imethod', 'bind', 'org', 'eclips', 'jdt', 'core', 'dom', 'ityp', 'bind', 'org', 'eclips', 'jdt', 'core', 'dom', 'ivari', 'bind', 'org', 'eclips', 'jdt', 'core', 'dom', 'import', 'declar', 'org', 'eclips', 'jdt', 'core', 'dom', 'method', 'declar', 'org', 'eclips', 'jdt', 'core', 'dom', 'method', 'invoc', 'org', 'eclips', 'jdt', 'core', 'dom', 'name', 'org', 'eclips', 'jdt', 'core', 'dom', 'parenthes', 'express', 'org', 'eclips', 'jdt', 'core', 'dom', 'qualifi', 'name', 'org', 'eclips', 'jdt', 'core', 'dom', 'qualifi', 'type', 'org', 'eclips', 'jdt', 'core', 'dom', 'simpl', 'name', 'org', 'eclips', 'jdt', 'core', 'dom', 'simpl', 'type', 'org', 'eclips', 'jdt', 'core', 'dom', 'super', 'constructor', 'invoc', 'org', 'eclips', 'jdt', 'core', 'dom', 'super', 'field', 'access', 'org', 'eclips', 'jdt', 'core', 'dom', 'super', 'method', 'invoc', 'org', 'eclips', 'jdt', 'core', 'dom', 'type', 'org', 'eclips', 'jdt', 'core', 'dom', 'type', 'declar', 'org', 'eclips', 'jdt', 'core', 'dom', 'variabl', 'declar', 'fragment', 'org', 'eclips', 'jdt', 'core', 'dom', 'variabl', 'declar', 'statement', 'se', 'kau', 'cs', 'jittac', 'model', 'featur', 'featur', 'se', 'kau', 'cs', 'jittac', 'model', 'featur', 'featur', 'locat', 'se', 'kau', 'cs', 'jittac', 'model', 'featur', 'featur', 'locat', 'registri', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'build', 'unit', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'iimplement', 'model', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'ixrefer', 'type', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'implement', 'model', 'factori', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'implement', 'model', 'factori', 'registri', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'implement', 'model', 'partit', 'se', 'kau', 'cs', 'jittac', 'model', 'map', 'eclips', 'eclips', 'jittac', 'resourc', 'se', 'kau', 'cs', 'jittac', 'model', 'map', 'eclips', 'eclips', 'jittac', 'project', 'se', 'kau', 'cs', 'jittac', 'eclipse', 'builders', 'jdt']"
JavaImplementationModelBuilder.java,jdt-build,"['com', 'googl', 'common', 'collect', 'list', 'new', 'array', 'list', 'com', 'googl', 'common', 'collect', 'list', 'new', 'link', 'list', 'lang', 'math', 'min', 'lang', 'system', 'arraycopi', 'util', 'array', 'as', 'list', 'util', 'collect', 'empti', 'list', 'util', 'collect', 'singleton', 'util', 'regex', 'pattern', 'compil', 'org', 'eclips', 'core', 'resourc', 'iresourc', 'file', 'org', 'eclips', 'core', 'resourc', 'iresourc', 'folder', 'org', 'eclips', 'core', 'resourc', 'iresourc', 'project', 'org', 'eclips', 'core', 'resourc', 'iresourc', 'delta', 'ad', 'org', 'eclips', 'core', 'resourc', 'iresourc', 'delta', 'chang', 'org', 'eclips', 'core', 'resourc', 'iresourc', 'delta', 'remov', 'org', 'eclips', 'jdt', 'core', 'ipackag', 'fragment', 'root', 'k', 'sourc', 'util', 'array', 'list', 'util', 'collect', 'util', 'list', 'util', 'map', 'util', 'regex', 'pattern', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'build', 'unit', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'iimplement', 'model', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'implement', 'model', 'partit', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'implement', 'model', 'partit', 'type', 'se', 'kau', 'cs', 'jittac', 'model', 'map', 'ijittac', 'project', 'se', 'kau', 'cs', 'jittac', 'model', 'map', 'eclips', 'eclips', 'jittac', 'project', 'se', 'kau', 'cs', 'jittac', 'model', 'map', 'eclips', 'eclips', 'jittac', 'resourc', 'org', 'eclips', 'core', 'resourc', 'iproject', 'org', 'eclips', 'core', 'resourc', 'iresourc', 'org', 'eclips', 'core', 'resourc', 'iresourc', 'delta', 'org', 'eclips', 'core', 'resourc', 'iresourc', 'delta', 'visitor', 'org', 'eclips', 'core', 'resourc', 'increment', 'project', 'builder', 'org', 'eclips', 'core', 'runtim', 'core', 'except', 'org', 'eclips', 'core', 'runtim', 'iprogress', 'monitor', 'org', 'eclips', 'core', 'runtim', 'oper', 'cancel', 'except', 'org', 'eclips', 'core', 'runtim', 'sub', 'progress', 'monitor', 'org', 'eclips', 'jdt', 'core', 'icompil', 'unit', 'org', 'eclips', 'jdt', 'core', 'ijava', 'element', 'org', 'eclips', 'jdt', 'core', 'ijava', 'project', 'org', 'eclips', 'jdt', 'core', 'ipackag', 'fragment', 'org', 'eclips', 'jdt', 'core', 'ipackag', 'fragment', 'root', 'org', 'eclips', 'jdt', 'core', 'java', 'core', 'org', 'eclips', 'jdt', 'core', 'java', 'model', 'except', 'org', 'eclips', 'jdt', 'core', 'dom', 'ast', 'org', 'eclips', 'jdt', 'core', 'dom', 'astpars', 'se', 'kau', 'cs', 'jittac', 'eclipse', 'builders', 'jdt']"
JittacJavaNature.java,eclipse-main,"['lang', 'system', 'arraycopi', 'org', 'eclips', 'core', 'resourc', 'icommand', 'org', 'eclips', 'core', 'resourc', 'iproject', 'org', 'eclips', 'core', 'resourc', 'iproject', 'descript', 'org', 'eclips', 'core', 'resourc', 'iproject', 'natur', 'org', 'eclips', 'core', 'runtim', 'core', 'except', 'se', 'kau', 'cs', 'jittac', 'eclips', 'builder', 'jdt', 'java', 'implement', 'model', 'builder', 'se', 'kau', 'cs', 'jittac', 'eclipse']"
JittacResourceModelRegistry.java,resource-mapping,"['util', 'map', 'org', 'apach', 'common', 'collect', 'map', 'hash', 'map', 'se', 'kau', 'cs', 'jittac', 'model', 'mapping']"
ManagedProjectAddedEvent.java,resource-mapping,"['se', 'kau', 'cs', 'jittac', 'model', 'map', 'architectur', 'map', 'se', 'kau', 'cs', 'jittac', 'model', 'map', 'ijittac', 'project', 'se', 'kau', 'cs', 'jittac', 'model', 'mapping', 'events']"
ManagedProjectRemovedEvent.java,resource-mapping,"['se', 'kau', 'cs', 'jittac', 'model', 'map', 'architectur', 'map', 'se', 'kau', 'cs', 'jittac', 'model', 'map', 'ijittac', 'project', 'se', 'kau', 'cs', 'jittac', 'model', 'mapping', 'events']"
MappingAdditionEvent.java,resource-mapping,"['se', 'kau', 'cs', 'jittac', 'model', 'am', 'compon', 'se', 'kau', 'cs', 'jittac', 'model', 'map', 'architectur', 'map', 'se', 'kau', 'cs', 'jittac', 'model', 'map', 'imapp', 'element', 'se', 'kau', 'cs', 'jittac', 'model', 'mapping', 'events']"
MappingRemovalEvent.java,resource-mapping,"['se', 'kau', 'cs', 'jittac', 'model', 'am', 'compon', 'se', 'kau', 'cs', 'jittac', 'model', 'map', 'architectur', 'map', 'se', 'kau', 'cs', 'jittac', 'model', 'map', 'imapp', 'element', 'se', 'kau', 'cs', 'jittac', 'model', 'mapping', 'events']"
MarkConnectorAsEnvisagedOperation.java,eclipse-ui,"['org', 'eclips', 'core', 'command', 'execut', 'except', 'org', 'eclips', 'core', 'command', 'oper', 'abstract', 'oper', 'org', 'eclips', 'core', 'runtim', 'iadapt', 'org', 'eclips', 'core', 'runtim', 'iprogress', 'monitor', 'org', 'eclips', 'core', 'runtim', 'istatu', 'org', 'eclips', 'core', 'runtim', 'statu', 'org', 'eclips', 'gef', 'mvc', 'fx', 'oper', 'itransact', 'oper', 'se', 'kau', 'cs', 'jittac', 'model', 'am', 'connector', 'se', 'kau', 'cs', 'jittac', 'eclipse', 'ui', 'operations']"
ModelManager.java,eclipse-main,"['io', 'file', 'io', 'file', 'input', 'stream', 'io', 'file', 'not', 'found', 'except', 'io', 'file', 'output', 'stream', 'io', 'filenam', 'filter', 'io', 'ioexcept', 'io', 'input', 'stream', 'io', 'output', 'stream', 'util', 'hash', 'set', 'util', 'map', 'util', 'set', 'org', 'apach', 'common', 'collect', 'bidi', 'map', 'org', 'apach', 'common', 'collect', 'bidimap', 'dual', 'hash', 'bidi', 'map', 'org', 'apach', 'common', 'collect', 'map', 'hash', 'map', 'org', 'eclips', 'core', 'resourc', 'ifil', 'org', 'eclips', 'core', 'resourc', 'iproject', 'org', 'eclips', 'core', 'runtim', 'core', 'except', 'org', 'eclips', 'core', 'runtim', 'ipath', 'se', 'kau', 'cs', 'jittac', 'eclips', 'codesupport', 'problem', 'marker', 'se', 'kau', 'cs', 'jittac', 'model', 'am', 'architectur', 'model', 'se', 'kau', 'cs', 'jittac', 'model', 'am', 'io', 'architectur', 'model', 'reader', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'iimplement', 'model', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'implement', 'model', 'partit', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'event', 'abstract', 'build', 'event', 'listen', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'event', 'build', 'end', 'event', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'io', 'implement', 'model', 'reader', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'io', 'implement', 'model', 'writer', 'se', 'kau', 'cs', 'jittac', 'model', 'map', 'ijittac', 'project', 'se', 'kau', 'cs', 'jittac', 'model', 'map', 'eclips', 'eclips', 'jittac', 'project', 'se', 'kau', 'cs', 'jittac', 'eclipse']"
NewArchitectureModelWizard.java,eclipse-ui,"['io', 'byte', 'array', 'input', 'stream', 'io', 'byte', 'array', 'output', 'stream', 'io', 'ioexcept', 'io', 'input', 'stream', 'io', 'pipe', 'input', 'stream', 'io', 'pipe', 'output', 'stream', 'lang', 'reflect', 'invoc', 'target', 'except', 'org', 'eclips', 'core', 'resourc', 'icontain', 'org', 'eclips', 'core', 'resourc', 'ifil', 'org', 'eclips', 'core', 'resourc', 'iresourc', 'org', 'eclips', 'core', 'resourc', 'iworkspac', 'root', 'org', 'eclips', 'core', 'resourc', 'resourc', 'plugin', 'org', 'eclips', 'core', 'runtim', 'core', 'except', 'org', 'eclips', 'core', 'runtim', 'ipath', 'org', 'eclips', 'core', 'runtim', 'iprogress', 'monitor', 'org', 'eclips', 'core', 'runtim', 'istatu', 'org', 'eclips', 'core', 'runtim', 'path', 'org', 'eclips', 'core', 'runtim', 'statu', 'org', 'eclips', 'jface', 'dialog', 'messag', 'dialog', 'org', 'eclips', 'jface', 'oper', 'irunn', 'with', 'progress', 'org', 'eclips', 'jface', 'viewer', 'istructur', 'select', 'org', 'eclips', 'jface', 'wizard', 'wizard', 'org', 'eclips', 'ui', 'inew', 'wizard', 'org', 'eclips', 'ui', 'iworkbench', 'org', 'eclips', 'ui', 'iworkbench', 'page', 'org', 'eclips', 'ui', 'iworkbench', 'wizard', 'org', 'eclips', 'ui', 'part', 'init', 'except', 'org', 'eclips', 'ui', 'platform', 'ui', 'org', 'eclips', 'ui', 'dialog', 'wizard', 'new', 'file', 'creation', 'page', 'org', 'eclips', 'ui', 'ide', 'ide', 'se', 'kau', 'cs', 'jittac', 'eclips', 'activ', 'se', 'kau', 'cs', 'jittac', 'model', 'am', 'architectur', 'model', 'se', 'kau', 'cs', 'jittac', 'model', 'am', 'io', 'architectur', 'model', 'writer', 'se', 'kau', 'cs', 'jittac', 'model', 'map', 'jittac', 'resourc', 'model', 'registri', 'se', 'kau', 'cs', 'jittac', 'eclipse', 'ui', 'wizards']"
PlainTextViolationReporter.java,report,"['io', 'ioexcept', 'io', 'output', 'stream', 'io', 'output', 'stream', 'writer', 'io', 'writer', 'util', 'array', 'util', 'collect', 'util', 'list', 'util', 'map', 'util', 'set', 'org', 'apach', 'common', 'collect', 'collect', 'util', 'se', 'kau', 'cs', 'jittac', 'model', 'am', 'architectur', 'model', 'se', 'kau', 'cs', 'jittac', 'model', 'am', 'compon', 'se', 'kau', 'cs', 'jittac', 'model', 'am', 'connector', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'ixrefer', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'ixrefer', 'type', 'se', 'kau', 'cs', 'jittac', 'model', 'report']"
ProblemMarker.java,eclipse-code-support,"['org', 'eclips', 'core', 'intern', 'resourc', 'marker', 'org', 'eclips', 'core', 'resourc', 'imark', 'org', 'eclips', 'core', 'resourc', 'iresourc', 'org', 'eclips', 'core', 'runtim', 'core', 'except', 'se', 'kau', 'cs', 'jittac', 'eclips', 'builder', 'jdt', 'jdtjava', 'refer', 'se', 'kau', 'cs', 'jittac', 'eclips', 'builder', 'jdt', 'jdtjava', 'refer', 'code', 'inform', 'se', 'kau', 'cs', 'jittac', 'model', 'am', 'connector', 'se', 'kau', 'cs', 'jittac', 'model', 'am', 'event', 'abstract', 'architectur', 'model', 'chang', 'listen', 'se', 'kau', 'cs', 'jittac', 'model', 'am', 'event', 'connector', 'refer', 'ad', 'event', 'se', 'kau', 'cs', 'jittac', 'model', 'am', 'event', 'connector', 'refer', 'remov', 'event', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'ixrefer', 'se', 'kau', 'cs', 'jittac', 'model', 'map', 'ijittac', 'resourc', 'se', 'kau', 'cs', 'jittac', 'model', 'map', 'eclips', 'eclips', 'jittac', 'resourc', 'se', 'kau', 'cs', 'jittac', 'model', 'map', 'eclips', 'eclips', 'jittac', 'resourc', 'factori', 'se', 'kau', 'cs', 'jittac', 'eclipse', 'codesupport']"
Projects.java,jdt-build,"['com', 'googl', 'common', 'collect', 'collect', 'filter', 'net', 'sourceforg', 'actool', 'jdt', 'actool', 'jdt', 'error', 'statu', 'util', 'collect', 'org', 'eclips', 'core', 'resourc', 'iproject', 'org', 'eclips', 'core', 'runtim', 'core', 'except', 'org', 'eclips', 'core', 'runtim', 'iadapt', 'org', 'eclips', 'jdt', 'core', 'java', 'core', 'com', 'googl', 'common', 'base', 'function', 'com', 'googl', 'common', 'base', 'predic', 'com', 'googl', 'common', 'collect', 'collect', 'se', 'kau', 'cs', 'jittac', 'eclipse', 'builders', 'jdt', 'util']"
ReferenceTableView.java,eclipse-ui,"['org', 'eclips', 'core', 'resourc', 'ifil', 'org', 'eclips', 'core', 'resourc', 'iresourc', 'org', 'eclips', 'jface', 'viewer', 'doubl', 'click', 'event', 'org', 'eclips', 'jface', 'viewer', 'idoubl', 'click', 'listen', 'org', 'eclips', 'jface', 'viewer', 'iselect', 'org', 'eclips', 'jface', 'viewer', 'istructur', 'content', 'provid', 'org', 'eclips', 'jface', 'viewer', 'istructur', 'select', 'org', 'eclips', 'jface', 'viewer', 'itabl', 'label', 'provid', 'org', 'eclips', 'jface', 'viewer', 'label', 'provid', 'org', 'eclips', 'jface', 'viewer', 'tabl', 'viewer', 'org', 'eclips', 'jface', 'viewer', 'viewer', 'org', 'eclips', 'jface', 'viewer', 'viewer', 'compar', 'org', 'eclips', 'swt', 'swt', 'org', 'eclips', 'swt', 'event', 'select', 'adapt', 'org', 'eclips', 'swt', 'event', 'select', 'event', 'org', 'eclips', 'swt', 'graphic', 'imag', 'org', 'eclips', 'swt', 'widget', 'composit', 'org', 'eclips', 'swt', 'widget', 'tabl', 'column', 'org', 'eclips', 'ui', 'ieditor', 'part', 'org', 'eclips', 'ui', 'iselect', 'listen', 'org', 'eclips', 'ui', 'iview', 'site', 'org', 'eclips', 'ui', 'iworkbench', 'part', 'org', 'eclips', 'ui', 'part', 'init', 'except', 'org', 'eclips', 'ui', 'ide', 'ide', 'org', 'eclips', 'ui', 'part', 'view', 'part', 'org', 'eclips', 'ui', 'texteditor', 'itext', 'editor', 'se', 'kau', 'cs', 'jittac', 'eclips', 'builder', 'jdt', 'jdtjava', 'refer', 'se', 'kau', 'cs', 'jittac', 'eclips', 'builder', 'jdt', 'jdtjava', 'refer', 'code', 'inform', 'se', 'kau', 'cs', 'jittac', 'eclips', 'ui', 'editor', 'architectur', 'model', 'editor', 'se', 'kau', 'cs', 'jittac', 'model', 'am', 'connector', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'ixrefer', 'se', 'kau', 'cs', 'jittac', 'model', 'map', 'ijittac', 'resourc', 'se', 'kau', 'cs', 'jittac', 'model', 'map', 'eclips', 'eclips', 'jittac', 'resourc', 'se', 'kau', 'cs', 'jittac', 'model', 'map', 'eclips', 'eclips', 'jittac', 'resourc', 'factori', 'se', 'kau', 'cs', 'jittac', 'eclipse', 'ui', 'views']"
ReporterUtils.java,report,"['util', 'array', 'list', 'util', 'collect', 'util', 'collect', 'util', 'compar', 'util', 'hash', 'set', 'util', 'list', 'util', 'map', 'util', 'set', 'org', 'apach', 'common', 'collect', 'map', 'hash', 'map', 'se', 'kau', 'cs', 'jittac', 'model', 'am', 'architectur', 'model', 'se', 'kau', 'cs', 'jittac', 'model', 'am', 'compon', 'se', 'kau', 'cs', 'jittac', 'model', 'am', 'connector', 'se', 'kau', 'cs', 'jittac', 'model', 'im', 'ixrefer', 'se', 'kau', 'cs', 'jittac', 'model', 'report']"
SelectionColorProvider.java,eclipse-ui,"['com', 'googl', 'inject', 'provid', 'javafx', 'scene', 'paint', 'color', 'se', 'kau', 'cs', 'jittac', 'eclipse', 'ui', 'parts']"
SetComponentNameOperation.java,eclipse-ui,"['org', 'eclips', 'core', 'command', 'execut', 'except', 'org', 'eclips', 'core', 'command', 'oper', 'abstract', 'oper', 'org', 'eclips', 'core', 'runtim', 'iadapt', 'org', 'eclips', 'core', 'runtim', 'iprogress', 'monitor', 'org', 'eclips', 'core', 'runtim', 'istatu', 'org', 'eclips', 'core', 'runtim', 'statu', 'org', 'eclips', 'gef', 'mvc', 'fx', 'oper', 'itransact', 'oper', 'se', 'kau', 'cs', 'jittac', 'eclips', 'ui', 'part', 'compon', 'part', 'se', 'kau', 'cs', 'jittac', 'model', 'am', 'compon', 'se', 'kau', 'cs', 'jittac', 'eclipse', 'ui', 'operations']"
